i,t,V(t)
1,0.5565293548188023,0.0
1,0.802632500338653,2.8880682386595957
1,1.013129016928536,2.7483786152587655
1,1.276360977442298,2.8326468121339814
1,1.386223792813715,3.523684318463535
1,1.4247557855266206,6.5481822681830035
1,1.6795734063315435,6.809147133279803
1,2.4526485677084064,6.182262473516159
1,4.172448925613606,4.669578394432657
1,5.045606737898458,4.46105006972772
1,5.4529898540486315,5.502796442175962
1,6.136089794069552,4.8345821263206314
1,8.640399731222075,3.0551076721510735
1,14.162419634562642,0.0
1,15.414260332681533,0.4380152640362045
2,0.41132981847074174,0.0
2,1.5116640423286776,0.0
2,1.6478765019569679,0.7556591154204544
2,4.732342276484014,0.0
2,4.850723619078184,2.2460023517065526
2,6.678018826901417,1.7456014072520827
2,7.419248955131156,3.4790570152887685
2,7.778916842247585,3.183844745433593
2,8.603092718516823,2.837149318900404
2,9.59449539570494,2.5214395362439803
2,11.590079757255094,1.071991081775127
2,14.219832714514338,0.0
2,14.913027012821797,0.0
3,0.38754514330391787,0.0
3,0.40617657187596573,0.42882426182156813
3,0.6339751814240073,0.43041300599511484
3,0.878076957983602,0.4228463295127466
3,1.3220136547433508,2.410584933148079
3,2.0789314509442924,2.0303426802622444
3,2.4097871211080175,3.3685088260660923
3,2.502814144253385,3.4405880029014417
3,3.7959883284897047,3.1972986846988483
3,4.0907088244297665,3.1044940388890216
3,5.001269072799701,4.156682330040162
3,5.172037119425395,4.074355557290574
3,5.395696717931955,4.241159245284134
3,6.477503800639179,3.669786978320799
3,6.705956240746948,7.979848799411557
3,7.856087242280068,7.96908609751282
3,8.078286237461189,8.958749035294574
3,10.20235046833684,7.829623371951954
3,10.679113114295589,8.59280190989518
3,10.867620316360828,9.996169489944336
3,11.020900676621743,10.598797189575802
3,15.468927022986167,6.392414793581345
4,0.2070411568624269,0.0
4,1.665064789422705,0.0
4,2.4673483153385463,0.0
4,3.314198482746424,0.0
4,8.010936532817365,0.0
4,8.533006768906054,1.829288048002903
4,9.711776007612183,1.7377755442998293
4,10.028837566432149,1.7770040067702957
4,11.629778588767063,0.5114173977262744
4,11.732535686891586,0.41186627326614866
4,14.208639792041907,0.0
4,14.275272029998543,0.8446716194588682
4,14.467204718420506,1.5215465049973398
4,14.860347114485943,1.2177953123249128
4,15.386333208716497,0.7839758483273229
4,15.912004739202443,0.3316621930857997
5,1.1740026217106558,0.0
5,1.5583364868391496,0.0
5,2.306385593445629,0.0
5,2.4294545008302726,0.07818981188817142
5,3.1506291791108247,0.0
5,6.77003374739495,0.0
5,9.258414249030926,1.284826832542171
5,10.649730873831919,4.220523179787078
5,10.732608908235942,4.875479658659019
5,13.587947974501235,3.039836059888878
5,15.796621005857089,2.110874016930402
6,1.181645222682606,0.0
6,1.5352179881092805,0.0
6,2.926675151151734,0.0
6,3.2366625317258912,1.4335878907968769
6,3.311853902474182,1.9862834508504017
6,3.722281739549265,1.9899233927527111
6,4.658681682819298,1.2282315038894849
6,4.73097603629497,3.370503460558014
6,5.015649718193148,3.8646222759198037
6,5.236585636616605,5.204811287315223
6,5.2496580242459565,5.292335595376995
6,7.496481560108184,3.481220775623216
6,9.00310091788831,3.014962843672767
6,9.494478997083062,2.709263679363449
6,9.999256099977025,2.7587392206649937
6,10.323284923157829,2.4522208292675884
6,11.397713625200566,2.575747948349985
6,11.759673678538459,7.094966206810911
6,14.914593428982291,4.730541408042568
6,15.058667636188632,5.478581658396407
7,0.2069611437107395,0.0
7,1.16499289353515,0.4679272353680959
7,1.333685558613537,0.9949808743668594
7,1.6914876666283447,0.7333174682179898
7,2.168455733406563,0.8633390358863868
7,2.8177742944029847,0.452709010496135
7,2.8873929875065962,0.4727238603499645
7,2.9060413874350113,2.5719997637251697
7,6.546844508293613,1.8109980245873283
7,7.038193886147745,1.5539187845385254
7,8.826549258761519,1.3567911245115258
7,9.975561345113329,0.2781481898889488
7,12.297270664055691,0.8927278599750625
7,13.576615684446061,1.1283066948006883
7,14.97900427950683,0.0
8,1.268608883982531,0.0
8,1.361860753337881,0.0
8,1.5472567821359053,0.0
8,2.218810426330022,2.9757391804717446
8,2.980554242629921,2.9338703627353575
8,3.3060372248931853,4.555450325390859
8,3.4512335095780236,7.146381856838542
8,4.86963559356845,7.73308783377686
8,5.2041040407553325,7.6199060665711595
8,5.312349445989663,7.707669381004161
8,5.595675699586342,8.268050624167245
8,8.106756495843085,7.613327234105562
8,10.270350873861561,5.682564881067037
8,10.699929131272054,5.2956276516553356
8,12.627813889902619,4.030049724685881
9,0.49657890665237603,0.0
9,0.5125608307174744,0.614799235676388
9,0.7107760792444833,2.9764974909904742
9,0.9549776339239208,4.313142203379673
9,1.8171744404391,4.051024721165641
9,2.10355246182534,3.8319139624908427
9,4.615942845693095,2.9420997079716926
9,5.5568939009694285,5.783037761478742
9,6.740760921098484,6.512738813918532
9,8.398796665543122,4.872546720734367
9,10.106644591618227,4.3163829291828115
9,10.271356896981953,4.895211937013683
9,13.193826206922722,2.330430503757843
9,14.554421358401278,1.1001524095553465
9,14.647612427992692,3.1424822665251404
9,15.370411264310542,2.7923580431909194
10,0.036556074875673986,0.0
10,0.2844257530794479,0.27883184558604907
10,0.31563192859800604,0.6473248387996762
10,0.3436106245515881,1.613430350745727
10,0.4215723038860082,2.2186057168502096
10,1.3599073382584703,1.7981761054923102
10,3.397017034530595,0.09788040674940524
10,3.5597294461785562,0.6725918926673655
10,3.8523191545011333,1.3402699650603336
10,3.8946077687598124,2.07273262295986
10,4.063645012256883,1.921701541768165
10,4.256264308837247,3.0916711238411554
10,4.445207049364207,4.484485265928404
10,4.578490429094158,4.4145317462491125
10,4.789251203106275,4.2425213754139985
10,7.393977632360723,2.439257947062403
10,7.567222966129444,4.281116605399589
10,8.22905990614548,3.648970623138846
10,8.871700750591659,3.1806329354732865
10,11.156086626671563,2.391933870572097
10,13.033022568396534,2.3178829683003026
10,13.82332706622596,2.4470325520607137
10,14.494787029906389,2.173997813215842
10,14.596052998849455,5.617078243244286
10,15.179146239048173,5.2450293771120755
10,15.686581294673152,5.1447546311165775
10,15.784719675392626,6.7819754335414135
11,0.2114083406570418,0.0
11,0.7585369407920474,0.0
11,0.785430885514599,0.08268780256497898
11,2.773144661573782,0.0
11,4.201932776461251,0.1341312533494099
11,4.4561559363712,0.6089248827719924
11,5.342238128151211,0.3580434333903
11,5.406058085767996,1.9012522878020945
11,5.478336014528531,4.930125744075698
11,5.6131850048768746,4.874535693072208
11,5.7789589477916055,6.293828388561111
11,5.9030880310644225,6.206567618276008
11,6.124965291063597,6.355253510042281
12,0.4456341329725136,0.0
12,1.132556057815847,0.0
12,1.418971411152277,1.0329677103852668
12,1.50430356591322,1.7557660521920946
12,2.8304315120784422,2.612074254604898
12,3.707473486065187,2.0160597319430162
12,4.547676437227381,2.3233009284276767
12,4.732741785638891,3.699091422175283
12,5.321770304600551,3.8337899920799807
12,6.302140531164669,5.990192129501446
12,6.419213733354076,6.252747625442681
12,6.43704334884247,6.275063928955706
12,6.89710883180912,6.17042553230327
12,7.0865559427895795,6.717769293314588
12,11.801554918896201,3.320789658740884
12,13.172804545896852,2.592879942344549
12,15.197160428428845,1.4559184236742602
12,15.536884318953057,1.2733320832990473
12,15.844623711051721,2.2426015844530056
13,0.20457983918670372,0.0
13,0.24150590871562777,0.5658741645977254
13,0.560500381757487,0.903043671519801
13,0.593779715408302,1.587128619210114
13,0.6723502090389251,3.863685236883054
13,1.8973181047791583,3.3631476354387217
13,2.50033717197811,3.662403741031019
13,2.7456155828075937,5.886649462711688
13,4.421660849994528,4.738471581276391
13,5.481197315794166,6.326204595176224
13,5.814645364761055,7.673091434553483
13,8.01110461716474,7.124815012097399
13,8.313206661122173,7.662479030883478
13,8.788021021959697,7.225991720483845
13,9.740703672979542,7.467503875519339
13,9.79498995160886,7.56357044945761
13,12.460533635069956,4.981013293724564
13,13.519954579624642,6.158714826083166
14,0.9770700964698631,0.0
14,4.103836925937527,0.0
14,5.226195484622276,0.0
14,7.48666156200059,0.0
14,8.977003074187191,0.0
14,11.139091214698155,0.0
14,11.352756711560662,0.20847763570162492
14,15.975274769180404,0.0
15,0.12050542587790447,0.0
15,0.4952885372642857,0.2317202533585554
15,0.5196625430719879,0.6389408484990287
15,0.7340485429517922,0.7834135723897432
15,2.1325663154189582,0.0
15,2.5704419726821355,0.7757569422434196
15,3.322621354876035,0.6977255054013684
15,3.717161536879626,3.094347063875071
15,5.611260663250525,1.5679630760911996
15,5.998314810516819,1.5711689031776692
15,9.144027414091337,0.0
15,12.61374968490657,0.0
15,12.91887801449279,0.0
15,13.096436038814772,1.4058422755154183
15,15.426893176123011,0.0
16,0.2221124833179503,0.0
16,4.8296276172290185,0.0
16,5.231561154196629,0.0
16,5.325015665372275,0.12264579208858883
16,5.505920087633686,2.0128321412781274
16,6.22846256238164,2.2197227326128957
16,11.874227770464604,0.0
17,0.053093263709830085,0.0
17,0.43161679402831876,0.972335312720996
17,1.1636334075322239,2.8360044970664386
17,2.845430670637827,1.262307542626603
17,2.951877780791334,1.9340337645478536
17,3.4273721751114374,2.175851556252445
17,3.695921503251911,3.102771530012093
17,4.717660699408874,3.2394801029733626
17,5.033876424921191,5.683994111886971
17,5.19058772846545,5.991636513793747
17,5.457416905107778,6.41485669436648
17,7.567710111906276,5.384093982230577
17,9.141250717936737,4.337619533196185
17,9.816230872067889,4.916257526226695
17,12.618146003870065,4.03192168146796
17,13.28075591032129,3.4700233998283703
17,13.47710795328624,3.482256447099231
17,15.069152628360502,4.21553913761759
18,0.00030074799039398343,0.0
18,0.5473142916618102,0.0
18,3.30426887354085,0.0
18,3.7410875724779604,1.27166162820573
18,3.9835883174842115,4.697848959291081
18,4.8694659110901215,3.826429478052451
18,5.027042089863088,4.78745987919832
18,5.947150451286774,4.029176678424674
18,5.951078761263227,6.521750101329626
18,6.498963824113211,8.488811387923684
18,7.873591451426405,8.800244815358857
18,10.600207388108544,7.75061086399258
18,10.767082423021739,8.597574409519938
18,10.916242064501725,8.789229653353921
18,12.739384440681706,7.690870027354363
18,13.39318467430643,9.11571554784209
18,15.038542978418867,8.065274944487548
19,0.6939233349115036,0.0
19,1.3269134104233293,0.8081136177566193
19,1.4626227865394967,1.040320830947323
19,1.694108049168874,0.8738025364777575
19,2.5179667980195077,0.41517798638933456
19,4.1309665770789605,0.0
19,4.4238232045153,0.7940187810192842
19,4.565197818982858,1.6191250345660988
19,5.775117045848108,1.5297827975236176
19,5.891796941489624,3.626518515860978
19,6.529693357071682,3.294196936125311
19,15.271097055548497,0.0
20,0.09720191673125204,0.0
20,0.4967447686141787,0.0
20,2.631093755382171,0.0
20,5.389490682430598,0.0
20,8.689141945790983,0.0
20,9.21858428498325,0.3026252678164063
20,10.142690357633299,2.2484766086718793
20,10.518554180173336,2.505656029170604
20,13.453786068512303,1.8476852706520166
20,15.924715072609096,0.0
21,0.30640463416537894,0.0
21,2.294193195560349,0.0
21,3.4424031612292922,0.020816078600333743
21,3.835928695461355,0.0
21,3.8444236183104414,1.7514019586153888
21,4.144937186005157,2.0212976351462704
21,6.012010256956618,2.56936523816896
21,6.872703030708537,1.9377324099474351
21,7.755829530439615,3.6109669447022203
21,8.509486934241203,3.1516036529743134
21,9.633484272026474,2.2509961713613253
21,11.098127262445702,0.911539037561277
21,11.462104654880351,0.7689846591012699
21,13.70264836128124,0.6790884549315095
21,14.84871150858808,0.5134210886231401
21,14.963348768639118,0.7102913253863647
21,15.756296535703028,0.7747083639664272
22,0.041415510808974564,0.0
22,0.04725976967963004,0.1914859514798536
22,0.24358989603535564,0.8528883472177432
22,0.8945173415153055,1.5547658917658036
22,1.1673365520388839,1.561813912179868
22,2.0002869539134753,3.3955598020594606
22,3.332584206283437,2.579746325377073
22,3.548759726887538,2.6991511555211174
22,3.605393043818227,4.24881805473899
22,3.64294070837303,4.727581483624482
22,4.056503937331462,5.3324819715672485
22,4.711093832399593,6.561036453425318
22,7.308211787612589,4.685063695004845
22,7.494782973183786,5.449075999057649
22,7.73134734767032,5.965915977598198
22,7.900561831006751,6.362702179706311
22,9.575265943178067,4.778650283854896
22,10.045503503399795,6.411628442225506
22,11.555516893180673,5.082074763077923
22,14.519280332796901,2.1387898406139194
22,14.947438434664786,1.9729444417000856
22,15.119798881948352,3.5221944130929144
22,15.394697572072277,3.617022607168175
23,0.07089242730200493,0.0
23,2.569757682472122,0.0
23,2.9881873384978244,0.0
23,3.3116491361072087,1.0073875350050119
23,3.6030931319789024,3.3959060578667093
23,3.9671796953951195,9.16058370806407
23,4.036743048411893,11.15960303267783
23,4.219829354378847,12.635238927598921
23,4.718751447976391,12.413472305082408
23,4.82869034495052,12.904394463166348
23,4.935683437284465,13.43932118347071
23,7.335083503161095,11.26294598600147
23,15.856693041346187,3.5150254010430944
23,15.935864127926722,4.560498775158784
24,0.09491312665545254,0.0
24,0.12736554624058877,0.3033430705325634
24,0.5293186031607349,0.0
24,1.0235499849662322,0.5770517565299724
24,1.1100417221319492,1.0593708555256183
24,1.5243832429135502,1.1763196476156497
24,1.6329007469075412,2.571175824317761
24,2.989456709285894,1.402786626270482
24,3.0147881178765195,1.4161939027454684
24,4.209413973277723,1.3957308184373423
24,4.830483887956818,1.2655295169047527
24,5.020285917875588,2.5317792399266605
24,5.064380984722186,2.814363803717991
24,5.603963730272539,2.353778524857392
24,6.776959739458244,3.032826061978996
24,10.208058569402283,0.31810767593053413
24,11.163235211888537,0.593361773133207
24,11.503401210649061,0.5251654821712997
24,13.7878807140417,0.36372571000565124
24,14.108697104734494,1.4863713642894287
24,14.775055171307182,1.1403922324751152
24,14.851976180612331,1.7785887581042268
25,0.6483171776906334,0.0
25,0.8205236583657763,0.1621520247560041
25,0.8649029863190314,2.1773790808692697
25,1.0842890452433867,4.536131000094757
25,1.4669996260236302,4.415674566484529
25,1.580433647394301,8.105515448509214
25,1.6122394794025938,11.583467399554648
25,1.6699409735989992,11.739458940930529
25,2.5047528231201523,12.238246762256823
25,4.613647738702158,11.066558941084361
25,6.207602149938362,9.745813691300835
25,6.715524207834401,12.208226511602554
25,10.678158360181706,8.821977887169712
25,14.507852103168396,5.238744341213843
25,15.2722569599337,6.143012544012985
26,0.7680605972069308,0.0
26,1.294942922557007,0.10971086995284529
26,1.3103855687409744,1.8072461657113812
26,1.457893446702493,1.9522452163511221
26,1.8587001227184565,1.6096018946047699
26,2.0803855551051886,1.401578933454469
26,2.255411622124258,4.736117584917754
26,2.5256891920456495,5.22175993338141
26,3.4527390943448837,4.417611031434879
26,4.212693831089208,4.83421128476842
26,4.732596976459241,7.0419534075223105
26,4.741627364846839,8.33494666606202
26,5.610738680896372,7.577523212534488
26,12.916786908328682,0.4389970861902762
26,13.214813658067143,0.33050694573117756
26,13.489974116361097,0.6876642404022988
26,13.719644000632549,1.4428472042457046
26,15.701314115740177,0.47080972757168915
27,0.7679993638625435,0.0
27,1.1676625236729863,0.9261177536014937
27,1.6646344933807316,0.8156159153678881
27,2.3563106188074485,2.0865785749806944
27,2.584862035195338,2.117098747059845
27,2.7545625366879607,3.4549801533429605
27,3.084689236255885,3.902150717683642
27,3.1620875778703126,3.863782091383251
27,3.3825769642933508,5.410558975268685
27,3.8564395473552717,5.3382587594801105
27,4.449446566687517,5.2905675172228
27,6.385631996493464,3.9845301282692054
27,6.72819838103384,6.451183284254867
27,7.335420281662756,6.158720566234032
27,7.576768608727317,7.279103945025615
27,9.53275233015464,5.419149620018712
27,14.75509645978255,0.7836735235587868
28,0.29656907241599767,0.0
28,4.221055889287945,0.0
28,4.221290781314906,0.8877983774665212
28,4.610760483114612,0.525136545294039
28,4.868094303203548,1.3509966301593028
28,5.677707868795973,1.7057923081477717
28,6.238269373377785,2.0440554970632983
28,7.764076963153094,0.5709358182604423
28,8.12020617979149,0.7870220106641157
28,8.679177028253727,5.7411122499403815
28,8.843464396084492,6.45149511600709
28,10.69814913357195,5.3221503980774125
28,10.93347637355239,5.783542684288928
28,11.344102165927488,7.348110946301888
28,11.402626913102763,7.9224068288334335
28,11.589956475576052,9.047028814572803
28,15.783782529932298,8.958827243194111
29,0.7088544268230565,0.0
29,1.3796469566192826,0.88845913211162
29,1.5288913791141368,0.7805124648214105
29,2.356758647047826,2.4060922347574802
29,2.4365421135477754,3.0360405927828644
29,2.668022543583905,4.479963494358044
29,3.6725533583590315,4.683482653508125
29,4.706153625470414,3.8868184472305223
29,7.275031249459755,1.9672934847559445
29,7.367382602829535,2.2232504608500285
29,7.783135905465736,3.49375152581048
29,7.9645993996694795,3.8850555782070204
29,9.269972180422185,3.46902560459472
29,9.377922346771648,3.4493894096159385
29,11.953442902082852,0.8798456826827208
30,0.42852126099356486,0.0
30,0.4981915718673224,0.6504820140458367
30,1.1578272581658193,0.037375044015179215
30,1.621655815413929,0.0
30,2.1097556515321676,0.0
30,3.7013212967382016,0.0
30,4.442894402873735,1.2010626889969025
30,5.514874356724507,0.6007950440150347
30,5.654690235564371,1.2106993271785726
30,6.14384275094375,1.4018746736727592
30,6.150290349495343,2.050736617528951
30,9.470390871924987,0.0
30,10.120276451034206,0.0
30,11.145604484317213,0.0
30,11.888239300219254,0.8964781010031846
30,11.966514603763699,0.8664267181201382
30,12.197278708085658,1.0785638346968476
30,12.356181173765291,2.749841343008863
30,13.062087901833213,2.195139303038636
30,13.296023684152892,2.299050783455823
30,15.508839886187685,1.4046861136975888
31,0.46421475309025384,0.0
31,0.5804949873659357,1.111876058757893
31,0.9060327544248412,0.9783316382707912
31,2.836356673264163,0.0
31,3.078365310910737,0.23954922388029543
31,3.2408350321571646,1.3964081527634855
31,3.81232569018875,0.942752345582661
31,4.021134660368478,1.5981440865367045
31,4.398075229849727,2.4071174164697693
31,4.65069736123964,2.541879974195994
31,4.723855261042213,5.816139514271226
31,5.413156009112521,7.653869013687183
31,5.438255598201869,10.050784355209636
31,5.5933064021900165,9.945296592017234
31,5.718911425401997,10.611919689135963
31,7.221357907412259,9.147579001543452
31,7.638248738533982,9.604440744099053
31,14.399787561857103,4.4599798653764005
31,15.884908603807245,3.831944404283636
32,0.35964499469062505,0.0
32,1.2262137215872224,0.0
32,1.8128624697795939,0.19726317236045787
32,1.8846815294098398,1.5486040335267035
32,2.9274068688372177,1.530986646989927
32,3.203317429796734,1.2626306579616504
32,4.058303424409287,1.10390775624793
32,4.7340247418298755,1.0912490238950414
32,4.837787463753625,1.4342327233482908
32,5.623020413328104,3.277003850504952
32,6.610664902609832,6.659013073815729
32,6.729884575882616,8.386082513202282
32,8.098994979899906,7.118440796982932
32,8.352094418127084,6.951656055243088
32,13.898595976193404,3.1283851889455665
32,14.149765261637723,5.301872554865732
32,14.168461909747107,6.82101617817159
32,15.170020569200648,5.978344044151383
32,15.22542106579278,6.17996008308454
32,15.538161151524516,5.883335436926413
33,0.9014859509107892,0.0
33,6.236812783514823,0.0
33,7.560740123814299,0.0
33,7.662024429953056,0.0
33,8.340339923601567,0.0918952195822218
33,8.35365960854357,0.7640559008705264
33,8.80239466604495,0.78257873412064
33,8.935967913263031,2.6312590077934708
33,9.093218601136533,2.867340394615245
33,9.743810429683258,3.4476278178856186
33,9.813464642021541,4.008862883001627
33,10.102819619587942,3.9039659952481642
33,10.24487567769016,3.9361769124373147
34,0.29238172245030036,0.0
34,1.296805538132996,0.0
34,2.606745505662971,0.0
34,3.9037715310112118,0.0
34,4.1007937818607925,0.0
34,4.838716582778442,0.0
34,5.980423228673514,0.0
34,6.2851017044699695,0.09365504353919096
34,7.982641553457103,0.0
34,9.008835693910868,1.5907157228135667
34,9.493066290085821,2.4423081442396524
34,13.479500403372635,0.0
35,1.9468247131870446,0.0
35,2.505540296150949,0.0
35,2.9080636986675508,2.7217725540328956
35,3.230476052492477,3.488383828231929
35,3.3516988225433972,3.5209343120072356
35,4.908156273992061,2.377462190297061
35,5.171741063070619,2.190954548274158
35,5.263252583954471,3.363649884955412
35,5.38706459199536,3.8813946141050373
35,5.922012279013017,3.6433941360161795
35,7.05062726890066,2.5878074941089726
35,7.188740524985326,2.7297433582607304
35,9.085699850687847,0.8539237889679961
36,0.0716325784744472,0.0
36,0.22710411963730878,1.0357609971264774
36,1.7470213236913605,0.0
36,1.7485613973789693,1.2463525590345954
36,2.010946772130068,1.3642352374310776
36,2.0600924547306216,2.230884191201444
36,2.276431313257762,4.11157139984091
36,2.4992249018707287,5.444777776317016
36,3.0295112423899706,5.0961431742545455
36,3.1703097173550163,5.712537380502429
36,3.1865401669429683,5.753046318724117
36,3.7337270282180954,7.511984571821607
36,4.8907499088991235,6.361479867322122
36,6.772923343777505,5.24906443881224
36,13.337785569920387,0.0
36,13.640979434318087,0.017533136841322516
36,15.047782455429836,0.7003311262055387
36,15.493400271451478,5.26019964607095
37,0.18660501109663133,0.0
37,0.22117323774328954,1.0415730290239478
37,1.6632663366142206,1.4818592210099264
37,2.2679278121765893,1.5867588484816522
37,3.67540732239703,2.192955291304277
37,3.771212101480517,2.3017856547966273
37,4.2833298940155835,2.3280230591980104
37,4.610626376111231,4.440054771682849
37,4.91815997616808,6.950286137575949
